stage,objective
1,2.7002356920000017e6
2,3.0217834363507032e6
3,3.021767126918711e6
4,2.2093991879114956e6
5,3.021771453999996e6
6,2.421433844889626e6
7,3.0217704591000006e6
8,3.036332785822831e6
9,3.6964062939929664e6
10,3.029295840429038e6
11,3.7121082768184617e6
12,3.0217661838627867e6
13,4.0316059201292545e6
14,5.126739403926894e6
15,9.5348485694962e6
16,9.459426548593871e6
17,4.364536428362351e6
18,4.819081799531933e6
19,4.36452532928231e6
20,9.418963806586135e6
21,5.126741141502729e6
22,1.449031286156136e7
23,2.280050955220638e7
24,276594.2727864507
