stage,objective
1,2.7002356920000017e6
2,2.1164206409241036e6
3,2.116432557818137e6
4,2.284857254203208e6
5,1.628736889875967e6
6,1.52817256316749e6
7,1.0051590578554869e6
8,802941.8022149876
9,826350.34626
10,389623.6082000006
11,687215.4177000001
12,291862.32498999964
13,291914.87274714233
14,389642.1386160464
15,309999.2565899999
16,345341.4356473796
17,268727.6611478487
18,248408.22614000016
19,248411.80257082358
20,245091.49114000006
21,245295.10554932454
22,245097.01641233556
23,245090.21491188573
24,245088.7315430039
