stage,objective
1,2.7002356920000017e6
2,1.8630211371181011e6
3,1.263933151199244e6
4,1.0431976278441437e6
5,1.0431870369500257e6
6,964404.0543958023
7,1.0051611076569594e6
8,802942.202852767
9,826347.1622884609
10,781018.1983657293
11,3.013536799383007e6
12,2.534798595728144e6
13,1.478640178264536e6
14,2.1164211331819817e6
15,2.284868998551041e6
16,1.8630361726950929e6
17,3.021770547597889e6
18,3.0217679590956606e6
19,3.9658252874214984e6
20,3.9552860507690087e6
21,3.0363356315e6
22,2.709760365721088e6
23,3.177452303227512e6
24,685302.4688021961
