stage,objective
1,2.7002356920000017e6
2,2.2848482968572974e6
3,1.0431974223759808e6
4,1.5553783472703844e6
5,1.5281763008974865e6
6,1.8630213575338759e6
7,2.2093898881694004e6
8,3.0217691160242185e6
9,3.0217661515223496e6
10,1.863019817895081e6
11,1.5610721436089426e6
12,5.177007081842963e6
13,5.126738877415016e6
14,3.0217733044999987e6
15,8.44958919126515e6
16,9.45941887902379e6
17,5.126738025141351e6
18,3.0217731894999985e6
19,1.6326316649533007e6
20,1.5281789895000001e6
21,1.677078103949258e6
22,3.0838662646776354e6
23,3.6065013532674327e6
24,6.371557341802634e6
