stage,objective
1,2.7002356920000017e6
2,2.42143917981416e6
3,1.6287475087269098e6
4,1.2662203368137963e6
5,1.8630252725728787e6
6,1.5281717110497355e6
7,900854.7415069938
8,802949.6042599995
9,716934.6828451641
10,845912.9535171594
11,1.8023217650370374e6
12,336141.9131010035
13,268728.59478999954
14,268736.3789577852
15,281653.5109257344
16,281654.6451122784
17,256470.53369993158
18,256470.16818000004
19,256470.08518000017
20,245087.47482
21,245085.98062055663
22,245085.24673037755
23,245083.12666903302
24,245083.02260000003
