stage,objective
1,2.7002356920000017e6
2,3.246094276036702e6
3,3.0217755438947007e6
4,2.4003632049822137e6
5,1.528179984536089e6
6,1.5281767616644166e6
7,1.2639307175974548e6
8,2.600549708007075e6
9,2.8308170713e6
10,4.400080280446682e6
11,3.332080830324296e6
12,3.656954180674508e6
13,741200.4942600001
14,389624.14256000053
15,687230.1372186393
16,389633.9334202786
17,336150.9668023195
18,291882.6103827767
19,336159.6162843709
20,336150.9282606379
21,281667.2301286489
22,248408.3571400001
23,245090.05459356593
24,245085.4020958231
