stage,objective
1,2.7002356920000017e6
2,3.0217686793060005e6
3,2.619384651209198e6
4,1.8630365923175216e6
5,1.8630252537014857e6
6,2.209387033070557e6
7,1.5281764869535938e6
8,1.5281717706421241e6
9,2.683946792486906e6
10,3.0217681140563935e6
11,3.9925463494748324e6
12,3.9925480745873004e6
13,5.126738146456063e6
14,5.170945783955455e6
15,9.534838910485253e6
16,9.459416249834344e6
17,9.387933127178058e6
18,1.1259186414218292e7
19,9.360225695e6
20,1.0942425228273742e7
21,1.8660379474330336e7
22,1.4858357562588304e7
23,3.914562196226546e6
24,408343.4511763689
