stage,objective
1,2.7002356920000017e6
2,1.8630211371181011e6
3,741229.4662070349
4,648198.5103906095
5,741205.2151944917
6,802945.8874292374
7,734261.4708436541
8,310000.6541399993
9,310000.78813999984
10,248414.25820760196
11,248403.97503999993
12,256472.76819890086
13,245164.32519791275
14,245130.24062374
15,245112.98293992784
16,245092.20441172714
17,245095.93473022617
18,245100.48590931064
19,248404.02597999992
20,245091.47022000002
21,245092.0673670054
22,245095.94954740332
23,245083.11260000002
24,245085.768575697
