stage,objective
1,2.7002356920000017e6
2,3.246095039854899e6
3,4.1043836847127825e6
4,3.9925555810531676e6
5,3.1520307770753503e6
6,3.712107524033189e6
7,3.021765992175445e6
8,3.2460962746889666e6
9,3.9925464805301353e6
10,4.1043837595999986e6
11,3.9925450073999986e6
12,3.9925481299857274e6
13,3.6975776858386695e6
14,4.0316068977704644e6
15,3.0217684824124873e6
16,3.0217694651514776e6
17,3.0217728894283734e6
18,1.0431861673999997e6
19,1.863022863736419e6
20,3.015427012364628e6
21,4.041990976167502e6
22,4.5871987613122035e6
23,927257.4995120298
24,253881.5546020582
