stage,objective
1,2.7002356920000017e6
2,2.780944129645422e6
3,3.021797805051133e6
4,2.683953846537888e6
5,1.8630211691240966e6
6,1.863018333098907e6
7,1.5281711853185035e6
8,803667.9157600012
9,1.5281774114999995e6
10,1.7777001756328829e6
11,771960.626839973
12,336142.19759
13,802945.0861600004
14,1.0051575668252781e6
15,598127.6126685468
16,716939.7619354967
17,802948.978555534
18,1.005160677199658e6
19,1.274907455574789e6
20,3.0217719084519427e6
21,4.7755287283487655e6
22,2.0461022519950047e6
23,4.459420779567099e6
24,1.7485194603455572e6
