stage,objective
1,2.7002356920000017e6
2,927271.1005235985
3,741233.0923139229
4,802947.5643394366
5,801888.9141756631
6,663345.9011728354
7,803666.6412916929
8,685809.8047948107
9,532848.1693119127
10,389623.6082000006
11,532848.8944999995
12,679702.6225000005
13,336144.13298999984
14,310000.2836517338
15,532858.3649546672
16,532852.4620158728
17,927260.1723119374
18,783237.6630758997
19,281656.96352225496
20,389625.12755999994
21,281652.64553999994
22,309999.56070758984
23,405414.836905412
24,842727.2895364901
