stage,objective
1,2.7002356920000017e6
2,3.021768821411103e6
3,4.364541584664375e6
4,4.837804580860227e6
5,4.81908515470317e6
6,4.837808190500006e6
7,3.021783430970624e6
8,3.2385168726606667e6
9,2.2894590737453103e6
10,3.0217839190414622e6
11,3.2460974786360413e6
12,3.021770720999997e6
13,3.0217712993465587e6
14,5.126749501956478e6
15,9.534854623100296e6
16,4.3645350536295585e6
17,3.021773105766233e6
18,3.0217731405000016e6
19,2.3292336621707287e6
20,1.0431880346527798e6
21,532850.66206
22,253527.55714000005
23,245096.76852945946
24,245083.02260000003
