stage,objective
1,2.7002356920000017e6
2,716948.8040009998
3,336142.65458999947
4,340095.0844281409
5,336152.6850672532
6,336142.8725001272
7,310001.81159000006
8,281649.81018999964
9,510596.2915000003
10,340078.14020000026
11,1.0366725104223285e6
12,2.2848558244142756e6
13,3.0217691680999994e6
14,1.0431895971141607e6
15,1.2639269982876796e6
16,1.0431851345253643e6
17,1.0051619492727509e6
18,802946.6464657793
19,802947.65326
20,310002.6011399999
21,389627.04706
22,510595.8544999999
23,296733.6250893641
24,736295.6850801808
