stage,objective
1,2.7002356920000017e6
2,2.1164206409241036e6
3,1.2639357533811703e6
4,802954.5282552317
5,802949.3515538424
6,927257.3144727536
7,1.5281761570000015e6
8,803667.2508046217
9,1.1525977406306677e6
10,2.987937194567796e6
11,2.530080206356857e6
12,3.0217695850355923e6
13,2.116416732346937e6
14,2.308186760878872e6
15,3.021770561926633e6
16,4.364524028684393e6
17,3.0217726108137295e6
18,1.2639311172599997e6
19,2.793367623499999e6
20,3.0363354975000005e6
21,1.9654392082946654e6
22,777843.5671476575
23,1.8983621889854725e6
24,2.356980461384112e6
