stage,objective
1,2.7002356920000017e6
2,1.9467810493859947e6
3,1.5281831286112703e6
4,964419.2557411119
5,1.005174765820384e6
6,1.5281790487615764e6
7,1.4098323108993024e6
8,1.6575030745960176e6
9,3.084217685590394e6
10,2.1774169160023294e6
11,2.4214371832999997e6
12,1.5281750839999989e6
13,1.5281749859999996e6
14,3.021791542098429e6
15,3.021782388909165e6
16,4.3645276269252e6
17,9.112589235428281e6
18,9.359875982370645e6
19,9.360222268044002e6
20,4.203672558157764e6
21,4.0653213847611845e6
22,3.365805834046456e6
23,256467.2071686968
24,245088.92596121132
