stage,objective
1,2.7002356920000017e6
2,3.02178328379561e6
3,4.188916462121412e6
4,4.752464362094715e6
5,5.170945403443307e6
6,4.837802806377292e6
7,5.126743250089452e6
8,3.0217732730089948e6
9,2.3634679996926636e6
10,4.1937205777722485e6
11,3.0217731794999987e6
12,2.284851983100001e6
13,1.0431863687145282e6
14,3.0217896568020955e6
15,802969.4636714179
16,741199.0436114892
17,802952.5202561803
18,291862.62121
19,336143.4142100001
20,802946.0486999997
21,1.628737107082624e6
22,268728.1107685731
23,488246.5163661699
24,245084.99002097364
