stage,objective
1,2.7002356920000017e6
2,3.0217661600496992e6
3,3.0217673923431113e6
4,2.70024317248179e6
5,1.9115158157424591e6
6,1.5281820131859817e6
7,2.116427230886422e6
8,3.021773284500003e6
9,3.0217734184999987e6
10,3.0217653453339413e6
11,3.021770164132431e6
12,3.4118669489678442e6
13,2.4214358244999982e6
14,1.8630283184512854e6
15,2.8558858852346838e6
16,3.696420153274853e6
17,3.992551104993481e6
18,3.0217689217960835e6
19,4.188915240240123e6
20,4.188915631736163e6
21,3.9925418657460567e6
22,2.1569407281313995e6
23,1.757782378062982e6
24,1.6169847437257953e6
