stage,objective
1,2.7002356920000017e6
2,2.2848526440000013e6
3,2.2848532764621973e6
4,2.700243865112439e6
5,3.021775874196224e6
6,3.021771366882436e6
7,3.0217673123387396e6
8,3.021771438000001e6
9,1.972436671500001e6
10,2.116424628741931e6
11,2.2848533637663387e6
12,1.0431812443975843e6
13,844390.8016999997
14,1.5319247097498514e6
15,2.284857938200552e6
16,3.8137494638015665e6
17,1.5281738430143464e6
18,1.528171443762416e6
19,1.043183511704687e6
20,1.5281751678101383e6
21,1.5281727275578016e6
22,566336.5121314281
23,2.700236414840227e6
24,1.258155677158237e6
