stage,objective
1,2.7002356920000017e6
2,802958.680424802
3,1.2639532789568603e6
4,1.628732908073265e6
5,1.7392068755746298e6
6,1.863020666099999e6
7,1.5281762550276816e6
8,1.8630181499725804e6
9,2.116420898255594e6
10,3.021766098553933e6
11,2.414462247754559e6
12,3.021766318278957e6
13,1.863023874499999e6
14,1.478648877391193e6
15,309997.8256400004
16,802949.870042841
17,336156.1000641221
18,268748.31033775443
19,268729.0181399998
20,803669.70126
21,716422.9459559931
22,1.0431849824000001e6
23,2.439980433341407e6
24,368519.5160652347
