stage,objective
1,2.7002356920000017e6
2,1.5281920560631007e6
3,1.628756104986813e6
4,532882.4969052151
5,510596.39719484
6,268728.42048033513
7,336145.2095900001
8,268729.02214
9,309997.8041900005
10,389625.0855999999
11,309998.2550400002
12,281652.0409900001
13,256469.31678
14,263534.53093487397
15,263574.7719785115
16,287360.14788904693
17,405063.03440627595
18,268728.8081530293
19,248404.02598000015
20,245087.59717999992
21,245103.6538184064
22,245094.99457129184
23,245093.60755375956
24,245085.35306230024
