stage,objective
1,2.7002356920000017e6
2,2.2848590288262963e6
3,927276.3056772724
4,1.0431950502248965e6
5,532851.1159972176
6,532848.9935599994
7,802945.4995349348
8,606331.2867820077
9,511470.4450485166
10,1.0431864852599986e6
11,1.724245687935248e6
12,2.284855464835152e6
13,2.2848554244999997e6
14,4.1889196805000007e6
15,4.104382192215629e6
16,3.9925436406288445e6
17,5.126742747668445e6
18,4.819082734922629e6
19,4.837801150958531e6
20,5.126738999674652e6
21,9.236256845324624e6
22,3.6677816984957997e6
23,2.459172032363068e6
24,264342.8522006762
