region,depth,value
1,1,139.653
1,2,31.86975206344855
1,3,38.269
1,4,23.8525
2,1,46.551
2,2,11.801320083780075
2,3,0.0
2,4,9.947565983639038
3,1,0.0
3,2,0.0
3,3,0.0
3,4,0.0
4,1,0.0
4,2,0.0
4,3,0.0
4,4,0.0
