region,depth,value
1,1,2301.75
1,2,557.8000000000001
1,3,550.2
1,4,343.55
2,1,2301.75
2,2,557.8000000000001
2,3,550.2
2,4,343.55
3,1,4603.5
3,2,1115.6000000000001
3,3,1100.4
3,4,687.1
4,1,1296.351692305726
4,2,1272.415829198745
4,3,0.0
4,4,453.03600484822874
