from,to,value
1,1,0.0
1,2,2141.7259712077703
1,3,0.0
1,4,0.0
1,5,0.0
2,1,0.0
2,2,0.0
2,3,0.0
2,4,0.0
2,5,0.0
3,1,1000.0
3,2,0.0
3,3,0.0
3,4,0.0
3,5,1470.4024029170946
4,1,0.0
4,2,0.0
4,3,0.0
4,4,0.0
4,5,2337.3627070808197
5,1,3807.7651099979144
5,2,0.0
5,3,0.0
5,4,0.0
5,5,0.0
