stage,objective
1,2.7002356920000017e6
2,3.021768553482197e6
3,3.021774878599003e6
4,3.021777001463026e6
5,3.021771453999996e6
6,3.0217703960999995e6
7,3.0217704537573457e6
8,3.0217702197350487e6
9,3.8328430233638585e6
10,3.152032840499997e6
11,3.520174279443264e6
12,4.188916773712434e6
13,9.4293031923652e6
14,9.50163955379869e6
15,9.534840841347024e6
16,9.45941769817406e6
17,9.387938488255754e6
18,1.83968000860368e7
19,1.5636185783447132e7
20,9.4189603067027e6
21,3.0217733695e6
22,291860.2708111417
23,395116.1973220343
24,245083.02260000003
